tx_id,customer_id,amount,timestamp,merchant_category,segment,age,income,is_fraud,amount_risk_bucket,is_night_tx
TX003987,C0390,32.71,2024-03-24 21:10:07,Dining,Premium,31,"50,063.00",0,Low,0
TX006803,C0297,32.7,2024-06-21 18:26:26,Groceries,Standard,48,"45,979.00",0,Low,0
TX004398,C0341,32.67,2024-09-18 01:06:59,Groceries,Student,28,"21,710.00",0,Low,1
TX005581,C0489,32.65,2024-12-22 04:28:28,Entertainment,Basic,58,"35,936.00",0,Low,1
TX006991,C0365,32.64,2024-07-13 15:36:31,Groceries,Student,46,"17,233.00",0,Low,0
TX004868,C0146,32.6,2024-12-29 11:31:35,Dining,Basic,47,"26,328.00",0,Low,0
TX003387,C0060,32.53,2024-08-09 01:21:24,Dining,Student,49,"19,469.00",0,Low,1
TX003708,C0156,32.52,2024-10-01 17:15:49,Fuel,Student,29,"16,583.00",0,Low,0
TX003926,C0278,32.49,2024-10-31 22:42:32,Dining,Standard,30,"54,061.00",0,Low,0
TX001929,C0169,32.48,2024-05-24 12:30:38,Dining,Standard,35,"49,563.00",0,Low,0
TX004598,C0190,32.45,2024-04-20 04:07:58,Groceries,Student,19,"16,720.00",1,Low,1
TX006113,C0154,32.44,2024-03-19 05:02:24,Dining,Basic,40,"41,040.00",1,Low,0
TX002446,C0208,32.43,2024-10-06 13:27:19,Fuel,Basic,44,"28,883.00",0,Low,0
TX006873,C0156,32.39,2024-12-11 19:04:45,Clothing,Student,29,"16,583.00",0,Low,0
TX001187,C0116,32.36,2024-12-02 05:22:58,Dining,Standard,41,"57,963.00",0,Low,0
TX001082,C0039,32.35,2024-03-24 09:36:13,Dining,Standard,22,"61,600.00",0,Low,0
TX005648,C0455,32.35,2024-05-02 00:25:15,Groceries,Standard,31,"37,448.00",0,Low,1
TX007756,C0409,32.33,2024-02-03 08:32:42,Entertainment,Standard,39,"63,047.00",0,Low,0
TX004464,C0022,32.31,2024-08-16 04:09:33,Dining,Student,35,"15,746.00",0,Low,1
TX000804,C0275,32.27,2024-12-30 14:23:03,Dining,Student,26,"18,035.00",0,Low,0
TX005832,C0413,32.24,2024-05-30 06:25:10,Dining,Standard,19,"71,288.00",0,Low,0
TX006012,C0062,32.23,2024-07-17 10:55:12,Fuel,Basic,35,"33,654.00",0,Low,0
TX000819,C0500,32.23,2024-09-28 19:37:01,Entertainment,Student,21,"15,738.00",0,Low,0
TX002717,C0389,32.2,2024-06-02 01:40:30,Dining,Standard,49,"43,210.00",0,Low,1
TX001860,C0491,32.17,2024-11-23 10:05:40,Dining,Student,37,"20,206.00",0,Low,0
TX003261,C0112,32.12,2024-09-22 04:34:36,Groceries,Basic,37,"35,081.00",0,Low,1
TX003700,C0305,32.11,2024-05-31 19:33:27,Dining,Standard,37,"56,878.00",0,Low,0
TX002937,C0003,32.09,2024-11-04 23:10:21,Dining,Standard,45,"73,097.00",0,Low,0
TX005260,C0296,32.05,2024-09-13 07:27:49,Dining,Student,29,"9,663.00",0,Low,0
TX007981,C0154,32.03,2024-12-26 06:20:35,Dining,Basic,40,"41,040.00",0,Low,0
TX006631,C0101,32.02,2024-08-28 17:33:52,Groceries,Student,21,"22,190.00",0,Low,0
TX004363,C0147,32.01,2024-03-25 09:26:48,Clothing,Standard,23,"71,180.00",0,Low,0
TX005191,C0080,32.01,2024-07-13 10:51:04,Entertainment,Basic,18,"14,883.00",0,Low,0
TX007722,C0229,32,2024-12-12 18:09:41,Fuel,Basic,29,"43,067.00",0,Low,0
TX007307,C0325,31.96,2024-01-10 06:15:29,Groceries,Premium,25,"54,372.00",0,Low,0
TX003568,C0426,31.89,2024-07-01 01:44:20,Groceries,Student,54,"17,118.00",0,Low,1
TX005482,C0030,31.85,2024-04-01 11:13:26,Dining,Standard,34,"32,152.00",0,Low,0
TX001712,C0227,31.81,2024-09-15 16:33:38,Entertainment,Basic,38,"35,109.00",0,Low,0
TX002711,C0237,31.77,2024-02-24 18:44:30,Dining,Basic,18,"42,909.00",0,Low,0
TX007916,C0115,31.77,2024-12-20 05:30:55,Groceries,Premium,35,"129,521.00",0,Low,0
TX000099,C0174,31.75,2024-12-20 10:38:47,Dining,Standard,42,"60,197.00",0,Low,0
TX001613,C0179,31.72,2024-08-25 15:53:54,Dining,Student,34,"18,985.00",0,Low,0
TX007273,C0114,31.69,2024-04-04 18:18:37,Dining,Basic,67,"25,718.00",0,Low,0
TX003972,C0163,31.69,2024-06-12 23:01:17,Groceries,Basic,51,"34,348.00",0,Low,0
TX002753,C0239,31.65,2024-11-02 10:40:05,Dining,Standard,30,"51,337.00",0,Low,0
TX004945,C0180,31.61,2024-08-07 00:53:39,Entertainment,Standard,70,"47,593.00",0,Low,1
TX007764,C0260,31.6,2024-10-17 21:03:20,Dining,Student,47,"19,039.00",0,Low,0
TX001170,C0402,31.59,2024-04-20 00:26:01,Fuel,Basic,30,"27,677.00",0,Low,1
TX003739,C0186,31.57,2024-07-15 08:39:34,Groceries,Student,46,"13,602.00",0,Low,0
TX003521,C0451,31.55,2024-08-13 23:01:10,Dining,Basic,37,"9,568.00",0,Low,0
TX003839,C0025,31.54,2024-04-21 13:43:02,Dining,Standard,31,"71,104.00",0,Low,0
TX004128,C0337,31.54,2024-12-11 15:51:19,Groceries,Standard,28,"53,675.00",1,Low,0
TX000470,C0178,31.5,2024-01-24 10:38:41,Dining,Standard,55,"35,755.00",0,Low,0
TX004231,C0388,31.48,2024-04-08 12:45:15,Groceries,Basic,60,"37,653.00",0,Low,0
TX000397,C0220,31.48,2024-06-05 21:49:12,Groceries,Basic,38,"32,919.00",0,Low,0
TX007614,C0482,31.46,2024-07-14 02:08:14,Fuel,Basic,26,"38,319.00",0,Low,1
TX003426,C0408,31.46,2024-10-19 13:58:54,Fuel,Basic,36,"23,954.00",0,Low,0
TX005458,C0214,31.45,2024-04-28 01:01:12,Groceries,Standard,45,"83,710.00",0,Low,1
TX000430,C0070,31.45,2024-10-08 01:36:16,Dining,Basic,30,"41,520.00",0,Low,1
TX004412,C0047,31.4,2024-01-21 10:53:45,Fuel,Premium,32,"109,506.00",0,Low,0
TX004759,C0381,31.36,2024-08-16 05:01:23,Online Shopping,Premium,27,"159,579.00",0,Low,0
TX004195,C0011,31.34,2024-03-22 01:31:58,Fuel,Standard,32,"34,602.00",0,Low,1
TX001570,C0441,31.32,2024-01-27 22:03:22,Dining,Basic,42,"25,092.00",0,Low,0
TX006749,C0342,31.32,2024-09-08 22:58:11,Fuel,Standard,40,"46,696.00",0,Low,0
TX003086,C0028,31.3,2024-09-04 07:12:20,Dining,Basic,42,"24,399.00",0,Low,0
TX004289,C0275,31.29,2024-04-16 08:16:53,Dining,Student,26,"18,035.00",0,Low,0
TX005815,C0384,31.28,2024-06-30 03:50:22,Dining,Basic,31,"27,527.00",0,Low,1
TX000314,C0198,31.25,2024-02-07 12:28:19,Dining,Standard,39,"55,779.00",0,Low,0
TX006386,C0446,31.23,2024-02-22 15:52:28,Dining,Student,46,"15,012.00",0,Low,0
TX005939,C0282,31.23,2024-11-23 04:42:59,Fuel,Basic,45,"29,213.00",0,Low,1
TX000070,C0351,31.21,2024-04-07 17:24:36,Fuel,Standard,41,"55,511.00",0,Low,0
TX007657,C0083,31.2,2024-02-22 01:58:54,Dining,Standard,55,"31,241.00",0,Low,1
TX001568,C0049,31.19,2024-10-07 17:52:53,Dining,Standard,42,"82,699.00",0,Low,0
TX005326,C0403,31.17,2024-05-05 09:27:52,Dining,Student,38,"16,069.00",0,Low,0
TX002122,C0483,31.16,2024-07-20 08:23:51,Fuel,Basic,18,"25,155.00",0,Low,0
TX000746,C0303,31.16,2024-12-10 23:53:43,Dining,Premium,46,"96,717.00",0,Low,0
TX006003,C0170,31.14,2024-05-09 22:25:21,Groceries,Standard,28,"38,204.00",0,Low,0
TX003922,C0345,31.12,2024-03-04 10:55:27,Entertainment,Student,32,"13,483.00",0,Low,0
TX000265,C0376,31.11,2024-10-31 07:36:20,Groceries,Premium,28,"108,274.00",0,Low,0
TX001364,C0219,31.1,2024-04-14 01:09:07,Groceries,Basic,32,"31,203.00",0,Low,1
TX005403,C0298,31.1,2024-11-30 23:09:30,Dining,Standard,41,"59,796.00",0,Low,0
TX004252,C0043,31.09,2024-10-24 01:02:46,Fuel,Standard,36,"58,657.00",0,Low,1
TX001904,C0202,31.05,2024-01-30 21:11:01,Groceries,Premium,44,"30,053.00",0,Low,0
TX006502,C0285,31.05,2024-09-19 06:47:26,Dining,Basic,63,"31,439.00",0,Low,0
TX007071,C0108,31,2024-06-17 05:48:02,Groceries,Basic,40,"24,824.00",0,Low,0
TX004033,C0454,30.97,2024-02-13 00:10:42,Dining,Standard,44,"51,628.00",0,Low,1
TX002112,C0147,30.96,2024-09-15 02:48:19,Dining,Standard,23,"71,180.00",0,Low,1
TX006876,C0277,30.93,2024-02-08 11:24:03,Dining,Standard,40,"56,563.00",0,Low,0
TX001009,C0127,30.87,2024-11-05 12:46:14,Groceries,Standard,26,"54,634.00",0,Low,0
TX002157,C0188,30.83,2024-06-07 09:02:54,Groceries,Standard,37,"86,151.00",0,Low,0
TX005834,C0425,30.83,2024-08-23 19:24:31,Fuel,Standard,45,"55,849.00",0,Low,0
TX003608,C0401,30.83,2024-08-25 06:45:24,Fuel,Standard,18,"68,786.00",0,Low,0
TX004323,C0022,30.81,2024-02-17 21:59:14,Clothing,Student,35,"15,746.00",0,Low,0
TX001531,C0010,30.8,2024-04-14 05:39:12,Dining,Standard,44,"55,696.00",0,Low,0
TX004832,C0306,30.78,2024-05-16 11:53:03,Dining,Standard,39,"48,558.00",0,Low,0
TX000620,C0107,30.77,2024-04-08 21:13:40,Fuel,Premium,60,"91,788.00",0,Low,0
TX003619,C0171,30.77,2024-09-29 23:19:48,Groceries,Basic,27,"19,642.00",0,Low,0
TX006491,C0309,30.77,2024-12-21 13:21:27,Dining,Basic,44,"30,390.00",0,Low,0
TX005869,C0321,30.76,2024-05-05 12:05:59,Clothing,Standard,39,"44,897.00",0,Low,0
TX007912,C0098,30.76,2024-09-21 18:01:31,Groceries,Basic,41,"24,544.00",0,Low,0
TX000379,C0182,30.68,2024-04-24 13:54:03,Groceries,Basic,27,"26,575.00",0,Low,0
TX004194,C0459,30.66,2024-04-12 07:08:08,Dining,Premium,31,"72,704.00",0,Low,0
TX007481,C0394,30.66,2024-04-29 14:28:55,Dining,Standard,59,"22,706.00",0,Low,0
TX004461,C0246,30.64,2024-08-13 19:19:44,Dining,Basic,33,"41,005.00",0,Low,0
TX004387,C0144,30.63,2024-08-20 11:10:48,Dining,Standard,40,"70,706.00",0,Low,0
TX000435,C0248,30.61,2024-07-08 01:18:35,Dining,Student,30,"15,502.00",0,Low,1
TX004643,C0111,30.57,2024-01-05 04:09:54,Dining,Standard,18,"68,427.00",0,Low,1
TX004630,C0459,30.55,2024-09-23 17:42:53,Dining,Premium,31,"72,704.00",0,Low,0
TX003791,C0283,30.55,2024-12-16 10:46:34,Clothing,Standard,57,"40,171.00",0,Low,0
TX005572,C0123,30.53,2024-06-30 10:58:37,Groceries,Basic,54,"27,437.00",0,Low,0
TX003957,C0429,30.52,2024-02-28 19:29:28,Entertainment,Basic,50,"30,515.00",0,Low,0
TX007791,C0486,30.48,2024-08-06 14:05:35,Fuel,Basic,20,"26,096.00",0,Low,0
TX002638,C0188,30.47,2024-01-07 02:11:56,Groceries,Standard,37,"86,151.00",0,Low,1
TX005419,C0103,30.47,2024-05-03 03:40:54,Dining,Standard,33,"46,432.00",0,Low,1
TX003600,C0156,30.45,2024-12-07 11:05:08,Groceries,Student,29,"16,583.00",0,Low,0
TX001881,C0361,30.43,2024-05-27 23:26:58,Dining,Student,44,"21,690.00",0,Low,0
TX004573,C0169,30.41,2024-02-27 17:37:32,Dining,Standard,35,"49,563.00",0,Low,0
TX004572,C0401,30.35,2024-05-03 04:36:45,Dining,Standard,18,"68,786.00",1,Low,1
TX003139,C0163,30.35,2024-09-29 04:46:06,Dining,Basic,51,"34,348.00",0,Low,1
TX000332,C0061,30.33,2024-04-07 09:13:04,Clothing,Premium,32,"100,281.00",0,Low,0
TX006173,C0154,30.31,2024-02-09 10:24:04,Dining,Basic,40,"41,040.00",0,Low,0
TX000316,C0148,30.31,2024-11-18 17:01:11,Groceries,Basic,22,"29,691.00",0,Low,0
TX005615,C0027,30.3,2024-05-30 09:23:39,Dining,Student,24,"15,531.00",0,Low,0
TX006410,C0220,30.3,2024-09-09 02:22:41,Clothing,Basic,38,"32,919.00",0,Low,1
TX004463,C0237,30.25,2024-12-29 21:29:03,Fuel,Basic,18,"42,909.00",0,Low,0
TX004820,C0007,30.24,2024-08-11 08:57:31,Fuel,Premium,56,"90,862.00",0,Low,0
TX005742,C0188,30.22,2024-06-15 00:24:19,Dining,Standard,37,"86,151.00",0,Low,1
TX001776,C0224,30.22,2024-10-17 07:45:03,Dining,Basic,18,"38,405.00",0,Low,0
TX000357,C0421,30.21,2024-12-17 07:48:02,Dining,Standard,62,"39,023.00",0,Low,0
TX003706,C0339,30.18,2024-05-11 16:35:20,Dining,Student,42,"11,785.00",0,Low,0
TX001004,C0267,30.17,2024-12-22 21:54:02,Groceries,Standard,57,"34,156.00",0,Low,0
TX002835,C0245,30.12,2024-04-04 11:16:08,Dining,Standard,23,"50,536.00",0,Low,0
TX007105,C0271,30.11,2024-01-07 22:12:30,Dining,Basic,55,"41,074.00",0,Low,0
TX000325,C0075,30.11,2024-01-10 01:07:42,Dining,Basic,18,"31,024.00",0,Low,1
TX000635,C0129,30.1,2024-03-11 20:28:11,Dining,Basic,39,"43,820.00",0,Low,0
TX006882,C0019,30.1,2024-06-10 03:41:48,Dining,Premium,27,"87,141.00",0,Low,1
TX002555,C0403,30.09,2024-05-15 17:21:05,Groceries,Student,38,"16,069.00",0,Low,0
TX004933,C0393,30.09,2024-08-15 05:37:42,Groceries,Student,22,"10,586.00",0,Low,0
TX000254,C0004,30.08,2024-06-16 06:34:52,Healthcare,Student,56,"11,732.00",0,Low,0
TX001111,C0127,30.06,2024-07-29 22:33:58,Dining,Standard,26,"54,634.00",0,Low,0
TX004360,C0095,30.05,2024-01-04 08:00:05,Dining,Basic,33,"31,667.00",0,Low,0
TX003319,C0088,30.04,2024-06-27 16:41:43,Groceries,Student,41,"14,809.00",0,Low,0
TX006859,C0442,30.03,2024-04-07 15:13:23,Groceries,Standard,37,"50,462.00",0,Low,0
TX003037,C0218,30.02,2024-02-26 01:26:52,Dining,Standard,35,"62,435.00",0,Low,1
TX003081,C0340,30,2024-11-25 12:19:41,Dining,Premium,31,"139,173.00",0,Low,0
TX004926,C0458,29.98,2024-04-22 23:22:49,Dining,Basic,25,"36,073.00",0,Low,0
TX006811,C0475,29.98,2024-05-05 12:06:11,Groceries,Premium,57,"84,811.00",1,Low,0
TX002478,C0207,29.97,2024-03-16 12:49:05,Dining,Standard,44,"86,325.00",0,Low,0
TX003798,C0181,29.93,2024-12-12 13:18:51,Dining,Basic,45,"17,547.00",0,Low,0
TX004452,C0298,29.89,2024-01-04 06:13:31,Dining,Standard,41,"59,796.00",0,Low,0
TX001212,C0234,29.88,2024-07-05 03:10:48,Groceries,Student,30,"16,315.00",0,Low,1
TX001148,C0118,29.85,2024-07-26 04:07:10,Dining,Premium,23,"69,324.00",0,Low,1
TX001179,C0305,29.85,2024-09-13 20:09:36,Clothing,Standard,37,"56,878.00",0,Low,0
TX004385,C0273,29.81,2024-03-07 13:53:12,Dining,Premium,51,"107,842.00",0,Low,0
TX001888,C0411,29.79,2024-04-17 16:31:45,Groceries,Standard,46,"55,422.00",0,Low,0
TX000117,C0126,29.79,2024-04-18 22:22:34,Online Shopping,Standard,64,"46,394.00",0,Low,0
TX002350,C0440,29.78,2024-04-23 20:09:33,Dining,Standard,37,"49,943.00",0,Low,0
TX007935,C0384,29.78,2024-08-25 13:56:22,Groceries,Basic,31,"27,527.00",0,Low,0
TX002519,C0305,29.78,2024-09-24 10:39:44,Dining,Standard,37,"56,878.00",1,Low,0
TX006736,C0461,29.75,2024-01-03 03:13:13,Fuel,Standard,61,"46,806.00",0,Low,1
TX002015,C0364,29.74,2024-10-13 19:38:53,Dining,Standard,42,"54,163.00",0,Low,0
TX004685,C0043,29.73,2024-05-07 03:10:36,Groceries,Standard,36,"58,657.00",0,Low,1
TX005736,C0161,29.73,2024-06-24 02:53:55,Dining,Premium,26,"89,233.00",0,Low,1
TX007990,C0050,29.72,2024-05-16 17:56:46,Groceries,Basic,18,"21,439.00",0,Low,0
TX005991,C0226,29.71,2024-07-06 01:43:35,Entertainment,Premium,51,"125,610.00",0,Low,1
TX000726,C0483,29.7,2024-12-30 20:15:15,Fuel,Basic,18,"25,155.00",0,Low,0
TX001416,C0184,29.69,2024-06-01 01:07:55,Groceries,Basic,43,"36,801.00",0,Low,1
TX003702,C0115,29.67,2024-02-03 13:26:34,Dining,Premium,35,"129,521.00",0,Low,0
TX004445,C0166,29.66,2024-02-11 05:15:11,Dining,Standard,42,"12,271.00",0,Low,0
TX006312,C0257,29.66,2024-06-19 13:30:25,Groceries,Basic,53,"24,888.00",0,Low,0
TX005749,C0362,29.63,2024-08-19 04:36:15,Dining,Premium,56,"102,570.00",0,Low,1
TX007035,C0179,29.61,2024-09-29 11:18:27,Entertainment,Student,34,"18,985.00",0,Low,0
TX000896,C0438,29.6,2024-05-20 09:54:46,Clothing,Standard,21,"77,360.00",0,Low,0
TX001341,C0308,29.59,2024-07-13 21:56:15,Dining,Standard,30,"63,149.00",0,Low,0
TX005638,C0001,29.57,2024-10-17 18:19:46,Groceries,Basic,43,"28,663.00",0,Low,0
TX001869,C0057,29.52,2024-04-05 04:28:44,Dining,Standard,27,"36,226.00",0,Low,1
TX005380,C0111,29.5,2024-09-25 01:00:11,Groceries,Standard,18,"68,427.00",0,Low,1
TX004130,C0467,29.49,2024-12-15 04:46:26,Groceries,Basic,45,"30,956.00",0,Low,1
TX000341,C0118,29.44,2024-10-17 07:13:35,Dining,Premium,23,"69,324.00",0,Low,0
TX006880,C0057,29.43,2024-02-27 07:36:18,Dining,Standard,27,"36,226.00",0,Low,0
TX007151,C0357,29.42,2024-05-28 13:59:23,Dining,Basic,37,"14,050.00",0,Low,0
TX004362,C0068,29.4,2024-04-16 22:00:07,Groceries,Basic,50,"35,672.00",0,Low,0
TX001996,C0426,29.37,2024-04-26 09:35:46,Dining,Student,54,"17,118.00",0,Low,0
TX003353,C0098,29.37,2024-05-11 03:02:15,Healthcare,Basic,41,"24,544.00",0,Low,1
TX006940,C0466,29.36,2024-04-12 02:52:45,Dining,Basic,35,"34,634.00",1,Low,1
TX004313,C0045,29.36,2024-10-06 05:22:05,Fuel,Standard,20,"35,795.00",0,Low,0
TX000791,C0424,29.36,2024-12-02 11:33:53,Entertainment,Premium,49,"84,390.00",0,Low,0
TX003441,C0106,29.3,2024-03-07 17:56:10,Dining,Basic,42,"37,397.00",1,Low,0
TX007086,C0196,29.27,2024-11-12 01:45:11,Fuel,Student,42,"14,851.00",0,Low,1
TX003069,C0278,29.24,2024-12-20 07:22:49,Dining,Standard,30,"54,061.00",0,Low,0
TX003887,C0240,29.19,2024-05-24 19:50:16,Dining,Student,48,"18,856.00",0,Low,0
TX002973,C0314,29.18,2024-07-25 10:13:12,Dining,Student,47,"21,998.00",0,Low,0
TX005568,C0455,29.16,2024-03-03 07:14:20,Groceries,Standard,31,"37,448.00",0,Low,0
TX002946,C0060,29.14,2024-02-27 11:44:02,Groceries,Student,49,"19,469.00",0,Low,0
TX003728,C0269,29.13,2024-10-27 01:40:31,Groceries,Standard,32,"70,338.00",0,Low,1
TX001827,C0133,29.12,2024-11-18 00:27:57,Clothing,Standard,25,"64,202.00",0,Low,1
TX001746,C0171,29.1,2024-11-14 13:52:59,Groceries,Basic,27,"19,642.00",0,Low,0
TX007908,C0381,29.08,2024-02-26 11:23:10,Groceries,Premium,27,"159,579.00",0,Low,0
TX006970,C0210,29.08,2024-03-29 02:08:11,Dining,Standard,75,"39,401.00",0,Low,1
TX002550,C0093,29.06,2024-02-28 00:38:33,Dining,Premium,29,"83,371.00",0,Low,1
TX001669,C0013,29.06,2024-07-14 21:24:39,Groceries,Standard,40,"64,682.00",0,Low,0
TX001588,C0377,29.04,2024-09-15 21:44:58,Groceries,Premium,48,"57,230.00",1,Low,0
TX006751,C0242,28.99,2024-04-20 11:16:20,Dining,Premium,36,"53,171.00",0,Low,0
TX005667,C0340,28.95,2024-02-05 19:02:30,Dining,Premium,31,"139,173.00",0,Low,0
TX005906,C0327,28.92,2024-07-31 22:51:33,Dining,Basic,51,"35,070.00",0,Low,0
TX005097,C0444,28.92,2024-09-04 00:02:36,Entertainment,Student,36,"15,681.00",0,Low,1
TX007164,C0334,28.91,2024-01-31 15:02:13,Groceries,Basic,29,"47,684.00",0,Low,0
TX003361,C0050,28.88,2024-09-24 22:30:40,Fuel,Basic,18,"21,439.00",0,Low,0
TX006255,C0019,28.87,2024-07-26 08:06:46,Groceries,Premium,27,"87,141.00",0,Low,0
TX002585,C0434,28.87,2024-12-28 10:09:20,Entertainment,Basic,46,"34,799.00",0,Low,0
TX006098,C0107,28.86,2024-04-12 21:03:55,Groceries,Premium,60,"91,788.00",0,Low,0
TX004314,C0275,28.83,2024-01-31 09:16:49,Groceries,Student,26,"18,035.00",0,Low,0
TX007228,C0067,28.8,2024-01-12 07:06:01,Groceries,Basic,37,"31,572.00",0,Low,0
TX001508,C0231,28.77,2024-10-11 03:47:40,Entertainment,Premium,29,"99,079.00",0,Low,1
TX001280,C0447,28.75,2024-08-24 06:23:41,Fuel,Student,42,"16,747.00",0,Low,0
TX007184,C0022,28.73,2024-11-02 09:54:44,Entertainment,Student,35,"15,746.00",0,Low,0
TX007523,C0164,28.72,2024-08-01 03:30:32,Groceries,Premium,28,"78,881.00",0,Low,1
TX005331,C0360,28.68,2024-09-24 20:12:55,Dining,Basic,28,"20,322.00",0,Low,0
TX007519,C0389,28.59,2024-02-19 00:44:00,Groceries,Standard,49,"43,210.00",0,Low,1
TX002960,C0393,28.59,2024-09-08 07:14:46,Entertainment,Student,22,"10,586.00",0,Low,0
TX002786,C0138,28.52,2024-09-12 18:21:22,Groceries,Student,34,"17,588.00",0,Low,0
TX005603,C0273,28.51,2024-01-03 07:37:20,Groceries,Premium,51,"107,842.00",0,Low,0
TX005264,C0177,28.49,2024-05-19 06:30:35,Groceries,Standard,38,"56,152.00",0,Low,0
TX000828,C0286,28.47,2024-07-02 08:04:13,Groceries,Basic,18,"41,136.00",0,Low,0
TX003752,C0447,28.45,2024-12-09 00:13:11,Entertainment,Student,42,"16,747.00",0,Low,1
TX003566,C0045,28.43,2024-12-15 00:13:37,Dining,Standard,20,"35,795.00",0,Low,1
TX001584,C0425,28.41,2024-02-15 07:39:05,Groceries,Standard,45,"55,849.00",0,Low,0
TX001511,C0321,28.4,2024-07-26 01:03:47,Dining,Standard,39,"44,897.00",0,Low,1
TX002151,C0254,28.38,2024-05-18 10:21:10,Dining,Standard,50,"42,295.00",0,Low,0
TX002797,C0247,28.37,2024-05-28 09:02:59,Dining,Standard,32,"52,749.00",0,Low,0
TX005118,C0410,28.36,2024-04-10 23:26:59,Entertainment,Premium,44,"63,045.00",0,Low,0
TX000701,C0041,28.35,2024-08-24 09:16:48,Fuel,Standard,46,"39,681.00",0,Low,0
TX004356,C0077,28.32,2024-01-04 00:51:28,Groceries,Standard,39,"67,609.00",0,Low,1
TX003018,C0054,28.29,2024-08-11 23:31:40,Fuel,Basic,45,"31,946.00",0,Low,0
TX002242,C0292,28.28,2024-12-23 00:47:45,Groceries,Basic,32,"28,202.00",0,Low,1
TX002583,C0203,28.26,2024-10-01 21:39:44,Groceries,Basic,50,"37,330.00",1,Low,0
TX001736,C0409,28.24,2024-01-12 12:33:27,Fuel,Standard,39,"63,047.00",0,Low,0
TX004388,C0016,28.21,2024-08-13 11:18:34,Dining,Standard,31,"58,287.00",0,Low,0
TX003367,C0271,28.2,2024-11-15 22:31:35,Dining,Basic,55,"41,074.00",0,Low,0
TX005687,C0482,28.19,2024-02-19 19:45:11,Groceries,Basic,26,"38,319.00",0,Low,0
TX007309,C0092,28.19,2024-12-23 00:07:03,Clothing,Basic,49,"37,018.00",0,Low,1
TX002544,C0127,28.13,2024-01-01 05:55:16,Groceries,Standard,26,"54,634.00",0,Low,0
TX005532,C0090,28.11,2024-09-19 16:54:50,Dining,Standard,44,"37,624.00",0,Low,0
TX001748,C0228,28.1,2024-01-23 17:35:02,Dining,Standard,25,"37,854.00",0,Low,0
TX001406,C0298,28.1,2024-02-10 11:06:54,Entertainment,Standard,41,"59,796.00",0,Low,0
TX004132,C0416,28.1,2024-10-23 19:10:14,Groceries,Premium,29,"114,532.00",0,Low,0
TX005682,C0442,28.09,2024-12-22 01:52:10,Groceries,Standard,37,"50,462.00",0,Low,1
TX002914,C0239,28.08,2024-07-24 12:50:01,Fuel,Standard,30,"51,337.00",0,Low,0
TX006771,C0165,28.07,2024-09-13 10:45:33,Dining,Standard,49,"66,575.00",0,Low,0
TX001207,C0155,28.05,2024-05-03 22:08:10,Groceries,Premium,41,"71,233.00",0,Low,0
TX005463,C0367,28.01,2024-05-01 10:03:19,Groceries,Student,40,"17,155.00",0,Low,0
TX005580,C0165,27.98,2024-04-28 08:17:53,Dining,Standard,49,"66,575.00",0,Low,0
TX001551,C0205,27.98,2024-10-16 16:46:49,Dining,Standard,21,"69,970.00",0,Low,0
TX007885,C0298,27.95,2024-03-02 05:37:49,Fuel,Standard,41,"59,796.00",0,Low,0
TX004738,C0267,27.9,2024-11-12 14:30:55,Fuel,Standard,57,"34,156.00",0,Low,0
TX004081,C0370,27.85,2024-05-20 06:41:45,Dining,Basic,28,"18,690.00",0,Low,0
TX004059,C0280,27.85,2024-08-28 15:19:03,Dining,Student,33,"13,877.00",0,Low,0
TX007952,C0352,27.83,2024-01-05 12:04:31,Groceries,Standard,55,"43,450.00",0,Low,0
TX001825,C0393,27.81,2024-11-29 07:53:32,Dining,Student,22,"10,586.00",0,Low,0
TX001680,C0459,27.78,2024-01-27 20:08:17,Fuel,Premium,31,"72,704.00",0,Low,0
TX007442,C0149,27.78,2024-03-04 13:31:27,Fuel,Student,44,"14,309.00",0,Low,0
TX001662,C0462,27.77,2024-03-19 12:39:54,Dining,Premium,38,"101,754.00",0,Low,0
TX005909,C0002,27.77,2024-04-11 10:38:31,Dining,Basic,36,"31,173.00",0,Low,0
TX006419,C0110,27.77,2024-11-12 10:30:27,Dining,Student,37,"16,573.00",1,Low,0
TX006217,C0337,27.75,2024-09-03 09:12:55,Groceries,Standard,28,"53,675.00",0,Low,0
TX004939,C0161,27.74,2024-11-18 04:28:39,Dining,Premium,26,"89,233.00",0,Low,1
TX001085,C0084,27.71,2024-05-31 20:04:09,Fuel,Standard,31,"66,406.00",0,Low,0
TX007988,C0134,27.65,2024-09-24 13:26:59,Dining,Basic,43,"21,817.00",0,Low,0
TX006277,C0387,27.6,2024-11-02 17:43:59,Dining,Student,42,"17,832.00",0,Low,0
TX002430,C0169,27.6,2024-12-17 19:08:34,Dining,Standard,35,"49,563.00",0,Low,0
TX001532,C0484,27.58,2024-11-30 12:21:18,Dining,Standard,40,"82,390.00",0,Low,0
TX000308,C0459,27.56,2024-11-24 03:04:40,Dining,Premium,31,"72,704.00",0,Low,1
TX000064,C0488,27.5,2024-09-06 21:13:15,Dining,Student,25,"12,577.00",0,Low,0
TX000709,C0176,27.42,2024-04-15 08:13:43,Dining,Standard,47,"62,155.00",0,Low,0
TX007534,C0087,27.41,2024-08-23 13:18:30,Fuel,Standard,48,"40,495.00",0,Low,0
TX001984,C0242,27.37,2024-09-13 16:47:15,Dining,Premium,36,"53,171.00",0,Low,0
